['2', ['081109', '203518', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/mnt/hadoop/mapred/system/job_200811092030_0001/job.jar.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78020', ['081109', '204602', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000388_0/part-00388.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78021', ['081109', '204602', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000462_0/part-00462.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78022', ['081109', '204602', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000463_0/part-00463.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78029', ['081109', '204602', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000190_0/part-00190.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78030', ['081109', '204602', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000271_0/part-00271.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78043', ['081109', '204602', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000008_0/part-00008.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78044', ['081109', '204602', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000088_0/part-00088.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78049', ['081109', '204602', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000146_0/part-00146.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78185', ['081109', '204603', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000446_0/part-00446.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78186', ['081109', '204603', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000472_0/part-00472.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78189', ['081109', '204603', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000082_0/part-00082.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78190', ['081109', '204603', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000187_0/part-00187.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78191', ['081109', '204603', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000205_0/part-00205.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78192', ['081109', '204603', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000412_0/part-00412.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78200', ['081109', '204603', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000407_0/part-00407.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78205', ['081109', '204603', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000233_0/part-00233.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78211', ['081109', '204603', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000461_0/part-00461.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78217', ['081109', '204603', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000183_0/part-00183.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78218', ['081109', '204603', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000258_0/part-00258.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78219', ['081109', '204603', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000460_0/part-00460.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78224', ['081109', '204603', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000212_0/part-00212.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78337', ['081109', '204604', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000250_0/part-00250.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78343', ['081109', '204604', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000016_0/part-00016.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78344', ['081109', '204604', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000053_0/part-00053.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78345', ['081109', '204604', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000243_0/part-00243.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78357', ['081109', '204604', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000302_0/part-00302.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78361', ['081109', '204604', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000039_0/part-00039.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78362', ['081109', '204604', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000469_0/part-00469.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78442', ['081109', '204605', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000475_0/part-00475.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78451', ['081109', '204605', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000470_0/part-00470.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78457', ['081109', '204605', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000114_0/part-00114.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78461', ['081109', '204605', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000143_0/part-00143.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78462', ['081109', '204605', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000227_0/part-00227.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78465', ['081109', '204605', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000466_0/part-00466.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78468', ['081109', '204605', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000234_0/part-00234.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78469', ['081109', '204605', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000399_0/part-00399.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78471', ['081109', '204605', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000164_0/part-00164.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78540', ['081109', '204606', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000090_0/part-00090.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78547', ['081109', '204606', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000345_0/part-00345.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78553', ['081109', '204606', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000476_0/part-00476.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78556', ['081109', '204606', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000467_0/part-00467.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78557', ['081109', '204606', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000468_0/part-00468.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78619', ['081109', '204607', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000428_0/part-00428.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78625', ['081109', '204607', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000087_0/part-00087.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78634', ['081109', '204607', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000073_0/part-00073.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78635', ['081109', '204607', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000176_0/part-00176.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78640', ['081109', '204607', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000478_0/part-00478.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78708', ['081109', '204608', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000046_0/part-00046.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78713', ['081109', '204608', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000206_0/part-00206.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78714', ['081109', '204608', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000479_0/part-00479.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78716', ['081109', '204608', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000013_0/part-00013.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78721', ['081109', '204608', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000421_0/part-00421.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78723', ['081109', '204608', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000166_0/part-00166.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78729', ['081109', '204608', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000121_0/part-00121.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78730', ['081109', '204608', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000419_0/part-00419.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78731', ['081109', '204608', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000474_0/part-00474.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78738', ['081109', '204608', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000184_0/part-00184.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78823', ['081109', '204609', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000042_0/part-00042.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78834', ['081109', '204609', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000481_0/part-00481.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78841', ['081109', '204609', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000263_0/part-00263.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78843', ['081109', '204609', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000159_0/part-00159.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78844', ['081109', '204609', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000387_0/part-00387.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78845', ['081109', '204609', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000483_0/part-00483.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78849', ['081109', '204609', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000072_0/part-00072.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78850', ['081109', '204609', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000370_0/part-00370.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78853', ['081109', '204609', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000144_0/part-00144.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78854', ['081109', '204609', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000477_0/part-00477.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78860', ['081109', '204609', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000047_0/part-00047.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78861', ['081109', '204609', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000055_0/part-00055.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78862', ['081109', '204609', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000108_0/part-00108.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78863', ['081109', '204609', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000156_0/part-00156.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78967', ['081109', '204610', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000299_0/part-00299.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78976', ['081109', '204610', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000422_0/part-00422.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78977', ['081109', '204610', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000480_0/part-00480.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78980', ['081109', '204610', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000078_0/part-00078.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78981', ['081109', '204610', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000160_0/part-00160.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78982', ['081109', '204610', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000402_0/part-00402.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78987', ['081109', '204610', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000026_0/part-00026.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['78991', ['081109', '204610', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000294_0/part-00294.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79000', ['081109', '204610', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000113_0/part-00113.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79001', ['081109', '204610', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000401_0/part-00401.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79090', ['081109', '204611', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000096_0/part-00096.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79097', ['081109', '204611', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000086_0/part-00086.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79098', ['081109', '204611', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000150_0/part-00150.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79099', ['081109', '204611', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000353_0/part-00353.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79108', ['081109', '204611', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000105_0/part-00105.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79109', ['081109', '204611', '28', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000199_0/part-00199.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79117', ['081109', '204611', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000408_0/part-00408.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79118', ['081109', '204611', '29', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000485_0/part-00485.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79121', ['081109', '204611', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_logs/history/ip-10-250-19-102.ec2.internal_1226291400491_job_200811092030_0001_root_random-writer.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79122', ['081109', '204611', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000309_0/part-00309.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79126', ['081109', '204611', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000406_0/part-00406.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79133', ['081109', '204611', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000346_0/part-00346.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79134', ['081109', '204611', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000365_0/part-00365.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79137', ['081109', '204611', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000209_0/part-00209.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79145', ['081109', '204611', '34', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000091_0/part-00091.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79152', ['081109', '204611', '35', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000486_0/part-00486.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79300', ['081109', '204612', '26', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000487_0/part-00487.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79304', ['081109', '204612', '27', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000352_0/part-00352.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79315', ['081109', '204612', '30', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000306_0/part-00306.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79317', ['081109', '204612', '31', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000367_0/part-00367.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79319', ['081109', '204612', '32', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000482_0/part-00482.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
['79322', ['081109', '204612', '33', 'INFO', 'dfs.FSNamesystem', 'BLOCK*', 'NameSystem.allocateBlock:', '/user/root/rand/_temporary/_task_200811092030_0001_m_000315_0/part-00315.', 'E22', 'BLOCK*', 'NameSystem.allocateBlock:<*>']]
