[0, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77944, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77947, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77953, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77954, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77955, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77958, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77959, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77964, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77969, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77970, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77971, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77972, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77973, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77978, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77979, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77980, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77981, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77983, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77984, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77985, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77986, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77987, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77988, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77989, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77990, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77993, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77994, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[77995, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78100, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78101, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78106, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78107, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78114, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78115, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78116, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78123, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78124, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78125, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78126, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78127, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78128, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78129, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78130, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78131, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78134, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78140, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78141, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78142, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78143, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78144, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78148, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78149, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78150, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78151, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78152, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78153, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78154, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78155, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78156, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78157, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78158, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78159, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78162, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78163, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78164, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78165, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78166, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78167, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78168, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78169, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78170, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78171, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78172, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78173, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78174, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78175, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78176, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78226, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78237, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78266, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78267, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78271, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78272, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78283, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78284, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78285, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78286, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78287, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78288, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78289, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78290, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78291, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78292, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78293, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78296, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78297, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78298, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78303, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78304, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78305, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78306, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78307, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78308, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78309, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78310, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78311, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78312, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78313, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78314, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78315, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78321, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78324, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78325, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78381, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78382, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78383, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78390, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78391, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78392, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78393, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78396, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78401, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78402, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78403, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78404, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78405, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78410, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78411, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78412, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78415, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78418, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78419, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78420, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78421, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78422, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78423, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78424, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78425, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78426, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78427, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78428, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78431, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78432, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78433, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78490, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78497, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78502, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78503, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78508, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78511, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78514, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78515, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78516, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78517, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78518, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78519, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78520, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78521, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78524, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78525, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78526, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78527, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78528, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78571, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78572, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78575, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78578, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78581, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78584, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78585, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78586, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78589, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78600, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78601, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78602, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78605, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78606, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78607, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78610, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78611, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78666, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78671, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78672, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78673, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78674, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78675, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78678, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78679, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78680, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78683, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78684, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78685, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78686, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78689, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78690, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78691, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78692, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78693, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78694, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78695, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78696, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78697, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78698, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78784, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78787, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78790, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78791, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78792, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78793, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78794, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78795, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78796, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78799, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78802, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78803, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78804, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78805, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78806, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78807, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78808, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78809, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78810, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78811, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78812, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78813, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78814, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78815, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78816, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78910, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78912, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78915, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78918, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78921, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78922, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78923, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78924, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78925, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78926, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78927, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78932, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78933, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78936, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78937, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
[78938, ['INFO', 'dfs.DataNode$DataXceiver', 'Receiving', 'block', 'src:', 'dest:'], 'E5']
